run_id,city,city_slug,cell_id,hotspot_rank,p50,p10,p90,relative_uncertainty,confidence_score,confidence_band,hotspot_priority_class,stability_reason,planning_use_case
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1066,187,1645.216111217237,1606.266235897069,1659.102776893273,0.0321152586799749,0.7527710111204199,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1708,188,1644.6683077059172,1597.0624811236107,1698.4630369196975,0.061654106983752,0.7178763893641086,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1710,189,1643.42613736703,1613.5635967056392,1677.0021232157767,0.0386013858899517,0.745108865551037,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z650,190,1641.0823859652833,1557.1655036474372,1659.0312422708514,0.0620722880792465,0.7173823866527349,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1784,192,1640.4865516418758,1623.0038435294348,1653.3189172442226,0.0184793186414403,0.7688793226240733,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z754,193,1640.1819950608,1577.066991265948,1667.493473141293,0.0551319805653598,0.7255810612618122,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1496,194,1639.5470768039677,1608.5604091767104,1668.9759499091597,0.0368489210143446,0.7471790748681589,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1633,195,1639.2324607191947,1574.969540076142,1662.3667643644635,0.0533159429078028,0.7277263699246271,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z710,196,1638.434243738487,1625.74261384994,1651.5298453547823,0.0157389480861939,0.772116557637912,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1138,198,1637.3236548107047,1615.4315635565,1716.3995342834369,0.0616664704197471,0.7178617842780124,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2032,199,1636.4494645862362,1569.7285776673098,1666.4618788948676,0.0591116947519159,0.7208797736621753,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z848,200,1636.3148190956854,1574.9218667721962,1658.7137365900558,0.0512076703333699,0.7302168994567021,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z748,201,1635.3570690240915,1599.6037479628787,1697.1248292089376,0.059632897972707,0.72026406958798,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1631,202,1633.4590832630822,1566.297841552425,1652.83527043945,0.0529780205538747,0.7281255619514135,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1634,203,1632.990917398533,1533.0187423486796,1655.489211084092,0.0749976423203358,0.7021134992990098,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z749,204,1632.3890512400696,1581.467954603403,1668.037618362283,0.0530324947310299,0.7280612109046913,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1401,205,1632.1646144252447,1598.6804561381816,1717.935914592672,0.0730658276747932,0.704395576808135,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z454,208,1627.3796581692695,1594.7744858961553,1649.8223088916216,0.0338260483465749,0.7507500332641851,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z656,209,1627.3773363785149,1555.754351783563,1661.346242501506,0.064884700282801,0.7140600479123541,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1342,211,1626.467502714062,1585.1776524516602,1659.5348437760383,0.0457169855532308,0.7367031160693379,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1287,213,1624.4715819485698,1536.8042717702258,1660.4133811101449,0.0760918877950751,0.700820853033424,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1934,214,1621.9932127813902,1565.6896898213652,1676.7554092554758,0.0684748361207106,0.7098189742310348,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1004,216,1621.1404690206025,1598.2714226619207,1644.9660378309625,0.0288035590137675,0.7566831645677847,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z160,217,1620.425119872494,1598.3580276845803,1696.4941797733993,0.0605619790049545,0.7191665342044796,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z615,219,1618.4397953072275,1607.2048097256652,1627.8375019211746,0.0127485077018837,0.775649203359985,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1140,223,1616.870590865212,1536.8934517204073,1645.1384808759592,0.0669472435005627,0.7116235390579911,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1541,224,1615.0459262915072,1544.0963361159418,1643.2354254517525,0.0613846874085217,0.7181946581765796,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1288,225,1615.0032111319242,1539.591180727288,1653.9528866638886,0.0708120610215051,0.7070579803685143,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z897,226,1614.2100833427403,1545.64532101782,1632.68079967851,0.0539183093692829,0.7270147866693873,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z908,229,1610.9238513923256,1578.6097686480728,1644.2133592943933,0.0407242034374369,0.7426011538550571,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z303,231,1610.3628090857428,1600.304964966146,1630.529679823109,0.0187688853011468,0.7685372538013561,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z654,233,1610.123747353541,1584.5275484543174,1625.594088075899,0.0255052070929828,0.7605795501516556,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1425,235,1608.7181652856868,1538.856733813231,1637.434109406054,0.0612769705222524,0.7183219055209744,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1494,236,1608.1570629343505,1542.3033240787754,1638.5974535417913,0.0598785601745337,0.7199738656665402,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1935,238,1607.4433295278204,1597.22566614643,1613.3424544443524,0.010026349297587,0.7788649241254608,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2021,239,1607.3650496638363,1575.8498479907832,1630.389614023862,0.0339311633312452,0.7506258595796437,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z253,241,1606.7803756075114,1565.6063729752314,1672.819715521449,0.0667255738082321,0.7118854003191062,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1355,242,1606.7593712845294,1578.880447430727,1629.1101357582786,0.0312614877032865,0.753779581765818,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1276,243,1606.4020344200385,1558.638982063433,1626.227358521029,0.0420743842508873,0.7410061678791836,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z452,244,1606.2494722839892,1528.8840963841556,1638.432705956288,0.0682014914011838,0.710141879866992,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z769,245,1606.1022193678662,1577.3718526032962,1626.1852066138813,0.0303924329485063,0.7548062073350249,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z256,247,1605.5102303529816,1582.4982986425937,1615.0629566422874,0.0202830585467737,0.7667485414542697,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2031,248,1604.7647929725902,1574.9244176080774,1638.590737323926,0.0396733029006176,0.7438425961874965,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1493,250,1603.1001951221797,1555.946191047157,1629.5314285058946,0.0459018330124583,0.736484753386202,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z358,251,1603.082784532574,1583.0765230239615,1633.791419805588,0.0316358564080105,0.7533373351956606,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z695,252,1602.4817077553732,1569.9904060743113,1642.8937231317902,0.045494008889247,0.7369665212728916,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z605,254,1602.3713201462117,1579.633749031104,1613.2343330490862,0.0209692869533613,0.7659378910037155,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1216,255,1602.137218730677,1554.5212483701168,1670.0909804592798,0.0721347277486788,0.7054954971369495,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z553,256,1601.958476191029,1545.1894579838545,1612.2720293613409,0.041875349688831,0.7412412899695224,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1003,257,1601.8006038219269,1571.4222621438205,1616.4364385048775,0.0281022346062625,0.7575116481185543,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1069,260,1598.557176652448,1591.5001041855369,1629.9748926992877,0.0240684468942933,0.7622768134698528,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1642,261,1598.2812323063383,1557.2662737238245,1625.2750752377258,0.0425512107251388,0.7404428866269395,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2016,262,1598.2773348016594,1577.8102575173957,1611.2137982590234,0.0208997149707896,0.766020077282331,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1933,263,1598.1353740085149,1516.366267055548,1633.546581075406,0.0733231464152758,0.704091602867526,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1283,264,1596.905366553661,1534.8118571637146,1622.403277392723,0.0548507269519937,0.7259133097758732,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1778,265,1596.4411520400115,1538.1310029999263,1638.9619926374369,0.0631598537212999,0.7160976313594907,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1545,268,1595.8856731926649,1556.4673950513372,1654.483026328385,0.0614177023601957,0.718155657189164,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1686,270,1595.0375623486666,1545.1869736059152,1630.9600817030207,0.0537749769170364,0.7271841071403519,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z255,272,1592.804154209237,1561.7686617302495,1612.4889513559726,0.0318433936097459,0.7530921688276139,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2030,273,1592.737679707237,1568.6742556216311,1608.6129101020335,0.0250754753838329,0.761087197751632,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2096,275,1591.9110727007596,1566.2460472449995,1599.5496964039476,0.0209205462101891,0.7659954690710669,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z561,276,1591.817506845918,1555.906996245179,1612.0140185348566,0.0352471448821103,0.7490712736329109,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2020,277,1591.560141509031,1572.8370529851868,1618.2760278847782,0.028549957814669,0.7569827469289007,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1776,279,1588.8251280297925,1564.399852052016,1602.9064314596108,0.0242358826835426,0.7620790194166034,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1020,280,1588.6746541172513,1557.1153084555383,1666.2631965733594,0.0687037385753907,0.7095485688146486,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1571,281,1588.5069344760984,1554.1977720107411,1601.1188494679548,0.0295378486797027,0.7558157387328682,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1352,282,1588.102900487005,1520.1145573289118,1607.3372437072676,0.0549225660072833,0.725828445375072,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z164,283,1586.8551591424875,1545.681439081034,1611.113272572921,0.0412336520538178,0.741999335646369,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1222,285,1585.561314447608,1569.8870650578735,1594.36394277401,0.0154373580467078,0.7724728298339404,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1353,286,1585.0110027774513,1507.0319612229844,1613.2781632625884,0.0670318388032803,0.7115236055378913,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z668,288,1584.7615311385152,1531.276410184126,1615.934172625825,0.0534198747119257,0.7276035939464973,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1331,289,1584.40080951464,1520.319339278016,1620.6606673148942,0.0633307730179817,0.7158957221940679,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1941,290,1583.961449030926,1553.3323583708766,1600.6389580457562,0.029866004443367,0.7554280841048862,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z506,291,1583.895001101665,1543.7570663218182,1647.452656996952,0.0654687277900425,0.7133701286998347,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1951,292,1582.9349021602732,1529.4459907228172,1604.3661745189104,0.0473299209549601,0.7347977347158777,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z893,295,1581.6074207984072,1527.094240426764,1617.3115664019854,0.0570415419078388,0.7233252718660638,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z560,297,1581.3464292954789,1542.448623283102,1586.9296253072528,0.0281285625971077,0.7574805465240474,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z206,298,1581.1974468168296,1558.2260911537503,1594.5856192265471,0.0229949321926832,0.7635449702062729,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1863,299,1580.98360086527,1543.664447118289,1593.953334975604,0.0318086081536784,0.7531332613346613,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z448,300,1580.6510718002742,1519.2117063827386,1592.9192862094876,0.0466311516448726,0.7356231998971761,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z205,301,1580.4976976475305,1548.591624616168,1608.053379397122,0.0376221710853859,0.7462656246051512,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z564,303,1580.0131886916397,1555.767706540528,1594.2805101219903,0.0243749886754766,0.7619146917176134,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1408,304,1579.2277818716811,1525.418266313815,1616.7291563268943,0.0578199617947822,0.7224057144329797,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z2191,305,1577.7942971651703,1541.0437760102384,1594.5094482122906,0.0338863388580591,0.750678811306846,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1349,306,1577.091381944744,1506.9825404372327,1594.5376869060233,0.0555168504952607,0.7251264094591705,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1350,308,1576.1085789668964,1531.1229388441575,1586.153768116635,0.0349156333560149,0.7494628924662518,high,high_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context; high p50 with acceptable uncertainty,service-planning screening; infrastructure prioritization screening
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z447,309,1575.949054037229,1533.1798292661529,1589.1424424791535,0.035510420257328,0.7487602630430092,high,medium_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context,urban density review; field verification prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1711,313,1574.4915280771022,1502.7967451276345,1606.500414610258,0.0658648634389766,0.712902168558275,high,medium_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context,urban density review; field verification prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z652,315,1573.7815759434773,1509.9212636217812,1607.7266896712367,0.0621467600996798,0.717294411896315,high,medium_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context,urban density review; field verification prioritization
city1_v3_rf500m_e20_20260618T040646Z,Almaty,almaty,Z1945,316,1572.935775501786,1559.094858991495,1603.4199116013451,0.0281798235504627,0.7574199912999643,high,medium_value_high_confidence,high confidence score; narrower uncertainty interval; strong OSM completeness context,urban density review; field verification prioritization
