run_id,model_version,city,city_slug,cell_id,centroid_latitude,centroid_longitude,official_city_total,calibrated_member_count,p10,p50,p90,population_estimate_final,uncertainty_width,relative_uncertainty,model_stability_score,osm_completeness_score,osm_completeness_label,osm_support_score,external_agreement_score,internal_support_score,confidence_score,confidence_band,hotspot_rank,hotspot_priority_class,district_support_flag
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z1,51.1037208692827,71.22400310706887,1649242,20,0.001870744673276549,0.0024894345481456847,0.002717440821671031,0.0024894345481456847,0.0008466961483944819,0.3401158504147715,0.29504827650562027,65.014,moderate,0.6501399999999999,0.5,0.1,0.3955543106022481,low,1687,low_value_high_uncertainty,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z2,51.10728329556027,71.22274932147346,1649242,20,0.001390728162570696,0.001784453813307177,0.002438635495299275,0.001784453813307177,0.001047907332728579,0.5872426200745783,0.0,65.014,moderate,0.6501399999999999,0.5,0.1,0.277535,low,3026,low_value_high_uncertainty,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z3,51.11092919005311,71.22230748767605,1649242,20,0.0016664667385129278,0.002283681635505709,0.0026806848195609118,0.002283681635505709,0.0010142180810479838,0.44411535534522556,0.07949045950332934,65.014,moderate,0.6501399999999999,0.5,0.1,0.30933118380133173,low,1994,low_value_high_uncertainty,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z4,51.11367821272401,71.22519591833515,1649242,20,0.001663714414999557,0.002142317922550268,0.0026202291679627964,0.002142317922550268,0.0009565147529632395,0.4464859033735669,0.07457706920950002,65.014,moderate,0.6501399999999999,0.5,0.1,0.30736582768380005,low,2272,low_value_high_uncertainty,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z5,51.09418487727675,71.23053010099356,1649242,20,0.001741684968778395,0.002350504711422604,0.002707035269558868,0.002350504711422604,0.000965350300780473,0.4106991558405389,0.1487515874535068,65.014,moderate,0.6501399999999999,0.5,0.1,0.33703563498140277,low,1891,low_value_high_uncertainty,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z6,51.09809896567575,71.22939764319153,1649242,20,45.27131162182508,62.174338882838676,71.74679090764711,62.174338882838676,26.47547928582204,0.42582647055905865,0.11739748687378493,65.014,moderate,0.6501399999999999,0.5,0.1,0.324493994749514,low,1496,not_priority,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z7,51.10240842100526,71.22839164273893,1649242,20,382.4210089197573,501.4673020681591,624.4621918885321,501.4673020681591,242.04118296877482,0.4826659324955882,0.0,65.014,moderate,0.6501399999999999,0.5,0.1,0.277535,low,1175,not_priority,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z8,51.10684570691682,71.2284995671334,1649242,20,0.0011900343324262059,0.0017704226400148638,0.002218954413871819,0.0017704226400148638,0.0010289200814456133,0.5811720084177047,0.0,65.014,moderate,0.6501399999999999,0.5,0.1,0.277535,low,3040,low_value_high_uncertainty,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z9,51.11133846831036,71.22871574645423,1649242,20,80.71284025270009,93.01145067915823,102.61789072120186,93.01145067915823,21.905050468501766,0.235509179875744,0.5118645542403009,65.014,moderate,0.6501399999999999,0.5,0.1,0.4822808216961203,medium,1405,not_priority,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z10,51.11562090542824,71.23017769964997,1649242,20,588.4779901747579,750.7884041749977,842.1929576567179,750.7884041749977,253.71496748195997,0.3379313879531133,0.29957597074679354,65.014,moderate,0.6501399999999999,0.5,0.1,0.39736538829871737,low,1074,not_priority,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z11,51.12020961897371,71.23074768907053,1649242,20,760.9185965571675,967.1705109320397,1097.1730938158692,967.1705109320397,336.2544972587017,0.3476682688915536,0.2793945208359988,65.014,moderate,0.6501399999999999,0.5,0.1,0.3892928083343995,low,897,not_priority,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z12,51.12411826049938,71.23175970466214,1649242,20,84.84988575559947,98.3985621832469,113.70679823535365,98.3985621832469,28.85691247975418,0.29326559087331144,0.39215392791714554,65.014,moderate,0.6501399999999999,0.5,0.1,0.43439657116685826,medium,1371,not_priority,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z13,51.12707028243383,71.23298929406903,1649242,20,23.11260065018225,34.300384672104286,45.31293333739667,34.300384672104286,22.20033268721442,0.6472327613651937,0.0,65.014,moderate,0.6501399999999999,0.5,0.1,0.277535,low,1518,not_priority,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z14,51.0814970059984,71.23769333600627,1649242,20,0.0018846215633600534,0.0021756184058161292,0.0025206047913286455,0.0021756184058161292,0.000635983227968592,0.2923229672392934,0.3941076861868562,65.014,moderate,0.6501399999999999,0.5,0.1,0.43517807447474244,medium,2211,not_priority,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z15,51.08467339485936,71.23678622536302,1649242,20,0.002139439865645806,0.002390936961282362,0.002638788185599824,0.002390936961282362,0.0004993483199540183,0.20885047495614287,0.5671195503137938,65.014,moderate,0.6501399999999999,0.5,0.1,0.5043828201255175,medium,1809,not_priority,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z16,51.08893130618272,71.23557638567482,1649242,20,0.0021100916332621304,0.002431936903721042,0.002639637458118168,0.002431936903721042,0.0005295458248560378,0.2177465311891085,0.5486808619489787,65.014,moderate,0.6501399999999999,0.5,0.1,0.4970073447795915,medium,1746,not_priority,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z17,51.09323377098566,71.23499039266363,1649242,20,0.002225698287744489,0.002439232885667819,0.002581113397999443,0.002439232885667819,0.0003554151102549538,0.14570773965178294,0.6979943096779189,65.014,moderate,0.6501399999999999,0.5,0.1,0.5567327238711676,medium,1739,not_priority,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z18,51.09772392189344,71.23520256767571,1649242,20,44.30109935778061,76.60556158474733,87.18491255460981,76.60556158474733,42.883813196829195,0.5598002587499814,0.0,65.014,moderate,0.6501399999999999,0.5,0.1,0.277535,low,1477,not_priority,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z19,51.10221666982506,71.23541932638709,1649242,20,83.11225999765222,116.56585570574647,148.88148003353436,116.56585570574647,65.76922003588213,0.5642237140342962,0.0,65.014,moderate,0.6501399999999999,0.5,0.1,0.277535,low,1283,not_priority,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z20,51.10670941362215,71.23563614083946,1649242,20,88.78661854718992,117.8804579491694,136.289730615353,117.8804579491694,47.503112068163084,0.40297698952481714,0.16475717627490294,65.014,moderate,0.6501399999999999,0.5,0.1,0.3434378705099612,low,1278,not_priority,mixed
city1_v3_rf500m_e20_20260618T040646Z,city1_v3_rf500m_uncertainty,Astana,astana,Z21,51.1112021532846,71.23585301105166,1649242,20,54.05067209627384,67.54999866949919,80.39613899139339,67.54999866949919,26.34546689511954,0.39001432145127923,0.19162465448381982,65.014,moderate,0.6501399999999999,0.5,0.1,0.3541848617935279,low,1491,not_priority,mixed
